2023-06-18 23:50:28,707 | INFO | com.task.file.FileApplication | The following 1 profile is active: "file-sys"
2023-06-18 23:50:29,114 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-18 23:50:29,151 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 33 ms. Found 1 JPA repository interfaces.
2023-06-18 23:50:29,446 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat initialized with port(s): 8080 (http)
2023-06-18 23:50:29,451 | INFO | o.a.coyote.http11.Http11NioProtocol | Initializing ProtocolHandler ["http-nio-8080"]
2023-06-18 23:50:29,452 | INFO | o.a.catalina.core.StandardService | Starting service [Tomcat]
2023-06-18 23:50:29,452 | INFO | o.a.catalina.core.StandardEngine | Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-18 23:50:29,510 | INFO | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring embedded WebApplicationContext
2023-06-18 23:50:29,511 | INFO | o.s.b.w.s.c.ServletWebServerApplicationContext | Root WebApplicationContext: initialization completed in 761 ms
2023-06-18 23:50:29,533 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2023-06-18 23:50:29,644 | INFO | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:fileStoreDb user=SA
2023-06-18 23:50:29,645 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2023-06-18 23:50:29,651 | INFO | o.s.b.a.h.H2ConsoleAutoConfiguration | H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:fileStoreDb'
2023-06-18 23:50:29,716 | INFO | o.h.jpa.internal.util.LogHelper | HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-18 23:50:29,749 | INFO | org.hibernate.Version | HHH000412: Hibernate ORM core version 6.2.2.Final
2023-06-18 23:50:29,754 | INFO | org.hibernate.cfg.Environment | HHH000406: Using bytecode reflection optimizer
2023-06-18 23:50:29,834 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:50:29,909 | INFO | o.s.o.j.p.SpringPersistenceUnitInfo | No LoadTimeWeaver setup: ignoring JPA class transformer
2023-06-18 23:50:29,928 | INFO | org.hibernate.orm.dialect | HHH035001: Using dialect: org.hibernate.dialect.H2Dialect, version: 2.1.214
2023-06-18 23:50:30,038 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:50:30,389 | INFO | o.h.e.t.j.p.i.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-18 23:50:30,429 | INFO | o.s.o.j.LocalContainerEntityManagerFactoryBean | Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-18 23:50:30,606 | WARN | o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-18 23:50:30,809 | INFO | o.a.coyote.http11.Http11NioProtocol | Starting ProtocolHandler ["http-nio-8080"]
2023-06-18 23:50:30,823 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat started on port(s): 8080 (http) with context path ''
2023-06-18 23:50:30,828 | INFO | com.task.file.FileApplication | Started FileApplication in 2.411 seconds (process running for 2.865)
2023-06-18 23:50:40,408 | INFO | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-18 23:50:40,408 | INFO | o.s.web.servlet.DispatcherServlet | Initializing Servlet 'dispatcherServlet'
2023-06-18 23:50:40,409 | INFO | o.s.web.servlet.DispatcherServlet | Completed initialization in 1 ms
2023-06-18 23:50:40,455 | INFO | c.t.f.s.FileServiceFileSystemImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='caaa35b9-8a32-41a6-9c58-bc38c1b1da17photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:40,456 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in file system. Path to file: D:\filecaaa35b9-8a32-41a6-9c58-bc38c1b1da17photo_2023-04-27_10-50-27 (1).jpg
2023-06-18 23:50:40,510 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in DB. File data: FileEntity{id=1, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='caaa35b9-8a32-41a6-9c58-bc38c1b1da17photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:40.480917700, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:41,168 | INFO | c.t.f.s.FileServiceFileSystemImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='30eba1f8-8e23-48a1-971b-e20dca2fc105photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:41,169 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in file system. Path to file: D:\file30eba1f8-8e23-48a1-971b-e20dca2fc105photo_2023-04-27_10-50-27 (1).jpg
2023-06-18 23:50:41,171 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in DB. File data: FileEntity{id=2, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='30eba1f8-8e23-48a1-971b-e20dca2fc105photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.169750600, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:41,841 | INFO | c.t.f.s.FileServiceFileSystemImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:41,842 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in file system. Path to file: D:\file2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg
2023-06-18 23:50:41,844 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success save file in DB. File data: FileEntity{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842596900, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:53,591 | INFO | c.t.f.s.FileServiceFileSystemImpl | Received data: FileEntity{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842597, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:53,595 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success request file with metadata: FileDto{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842597, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:54,125 | INFO | c.t.f.s.FileServiceFileSystemImpl | Received data: FileEntity{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842597, updatedDate=null, typeStore='File system'}
2023-06-18 23:50:54,125 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success request file with metadata: FileDto{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842597, updatedDate=null, typeStore='File system'}
2023-06-18 23:51:04,010 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success deleted file: FileDto{id=1, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='caaa35b9-8a32-41a6-9c58-bc38c1b1da17photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:40.480918, updatedDate=null, typeStore='File system'}
2023-06-18 23:51:04,886 | ERROR | c.t.f.s.FileServiceFileSystemImpl | File metadata not found for deleting. Id of file: 1
2023-06-18 23:51:07,098 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success deleted file: FileDto{id=2, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='30eba1f8-8e23-48a1-971b-e20dca2fc105photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.169751, updatedDate=null, typeStore='File system'}
2023-06-18 23:51:07,647 | ERROR | c.t.f.s.FileServiceFileSystemImpl | File metadata not found for deleting. Id of file: 2
2023-06-18 23:51:08,616 | INFO | c.t.f.s.FileServiceFileSystemImpl | Success deleted file: FileDto{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='2a1ca6a4-03df-474e-837e-544187108f80photo_2023-04-27_10-50-27 (1).jpg', path='D:\file', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:50:41.842597, updatedDate=null, typeStore='File system'}
2023-06-18 23:51:09,169 | ERROR | c.t.f.s.FileServiceFileSystemImpl | File metadata not found for deleting. Id of file: 3
2023-06-18 23:51:14,873 | INFO | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-18 23:51:14,874 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2023-06-18 23:51:14,876 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
2023-06-18 23:53:12,126 | INFO | com.task.file.FileApplication | Starting FileApplication using Java 17.0.7 with PID 14172 (D:\dev\file_store\target\classes started by Ivan_Music in D:\dev\file_store)
2023-06-18 23:53:12,128 | INFO | com.task.file.FileApplication | The following 1 profile is active: "file-sys"
2023-06-18 23:53:12,477 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-18 23:53:12,512 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 30 ms. Found 1 JPA repository interfaces.
2023-06-18 23:53:12,812 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat initialized with port(s): 8080 (http)
2023-06-18 23:53:12,819 | INFO | o.a.coyote.http11.Http11NioProtocol | Initializing ProtocolHandler ["http-nio-8080"]
2023-06-18 23:53:12,819 | INFO | o.a.catalina.core.StandardService | Starting service [Tomcat]
2023-06-18 23:53:12,819 | INFO | o.a.catalina.core.StandardEngine | Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-18 23:53:12,878 | INFO | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring embedded WebApplicationContext
2023-06-18 23:53:12,878 | INFO | o.s.b.w.s.c.ServletWebServerApplicationContext | Root WebApplicationContext: initialization completed in 723 ms
2023-06-18 23:53:12,896 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2023-06-18 23:53:13,013 | INFO | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:fileStoreDb user=SA
2023-06-18 23:53:13,014 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2023-06-18 23:53:13,021 | INFO | o.s.b.a.h.H2ConsoleAutoConfiguration | H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:fileStoreDb'
2023-06-18 23:53:13,094 | INFO | o.h.jpa.internal.util.LogHelper | HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-18 23:53:13,128 | INFO | org.hibernate.Version | HHH000412: Hibernate ORM core version 6.2.2.Final
2023-06-18 23:53:13,132 | INFO | org.hibernate.cfg.Environment | HHH000406: Using bytecode reflection optimizer
2023-06-18 23:53:13,209 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:53:13,290 | INFO | o.s.o.j.p.SpringPersistenceUnitInfo | No LoadTimeWeaver setup: ignoring JPA class transformer
2023-06-18 23:53:13,311 | INFO | org.hibernate.orm.dialect | HHH035001: Using dialect: org.hibernate.dialect.H2Dialect, version: 2.1.214
